"","Coffee2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"583","2018-02-27",-3.84079492116935,-1.94811997246109,-3.65833183242348,0.0565004788345647,-13,-2030,-6.23190058207204,-8.02360943094733,0.337395669875917,-8.2037194167988,-7.10094010615769,0.952723013483592,1.12036312435233,-2.38106486937184
"584","2018-02-20",-2.96700456975678,-2.06623085884239,-2.68519163366481,1.93761336092422,-257,-4059,-4.1417678245919,-8.64861290686623,1.36308134100318,-1.25699979096705,-2.9011382799224,0.177066051280761,-9.19000499917786,24.8342321875606
"585","2018-02-13",0.225561396255181,-6.5276795964861,-0.754795628873239,-11.9994339062451,1756,5633,8.48069018762878,12.756309280932,-8.06396594525722,22.5978601142254,0.582532134145275,-13.3541051054159,-15.2761709816287,-34.0420685065856
"586","2018-02-06",6.68603872030715,4.49894953079468,6.98821339788722,10.6957447821985,-1081,-6249,9.10993493268002,2.89457114004872,6.43483507107376,3.06935112364908,2.64238215167172,12.0908922178236,2.61699490401277,3.50309470920376
"587","2018-01-30",-2.61957734784541,1.67574051328589,-2.68807462860892,-2.23307874993495,343,3908,-7.4895305227173,-3.21300991499704,1.403926493923,-2.00984196521041,5.74657326925809,-3.86813297074884,-5.98272785675373,17.2618365114051
"588","2018-01-23",1.48546474242384,-1.35304746065135,1.71147848145239,4.27810061823184,-551,-5732,4.7533536217335,-1.3490929741014,-2.1450449273722,-1.29523918846068,2.14262805499228,5.43062937699936,-6.89002617443393,-2.24934290507655
"589","2018-01-16",-3.04683911620014,-1.65241223350723,-3.26533406982819,-3.81802102065514,660,2369,-4.62727160323677,-2.59161204984295,-2.93139040827732,2.89104700370011,0.552843676156378,-6.16397472715899,-2.87465193697223,13.6865334216319
"590","2018-01-09",-7.922561542971,-6.07220462566183,-8.79900480286508,-12.0435042026484,2090,5925,-10.094403859252,-5.00416331368019,-10.5667639853284,0.08730765587881,-3.12189906869804,-12.409390640877,0.641256205250684,-22.6899153012873
"591","2018-01-02",1.13702019034392,-3.41848446847539,1.17104285136538,6.61926894072487,-124,-9162,6.33290529423451,-5.36045047817879,-6.38921384000799,-2.61936840912309,-2.75487992492156,8.93848724324915,3.338531996617,-7.76095871419287
"592","2019-12-31",25.2837457951031,24.7648318252141,23.04503423422,-109.66279858213,3209,88309,25.8444198440817,89.0693203988144,11.9151436129851,29.9814226379647,54.8321544087765,-161.920888384738,-39.4942291502211,-45.5409363070274
"593","2019-12-24",-0.808209633637169,-0.0750604814696132,-0.802456242532124,0.784658297255447,9,-336,-1.60213384223642,-1.08195368289934,-0.421999617131164,0.801624060455097,1.27170852290011,-8.76134547440053,-6.63890632212141,31.4567701317232
"594","2019-12-17",-0.908120705982718,-2.06115597350642,-1.05036926802171,-0.507929734234835,326,-2091,0.335081324284658,-1.14709860955973,-0.481506730260151,-11.6590233458405,-5.90678719346798,11.8790081274335,12.9792662438179,-12.9988112156692
"595","2019-12-10",2.23802232411323,-1.00707655116015,1.83478536424104,12.5406034940402,821,-5388,5.58314768836841,-0.207403774808057,0.990437014225165,-1.45335146161667,-7.4838959117411,26.436021275161,20.7986194577988,-11.7116864323233
"596","2019-12-03",-1.44657038421308,-5.54379252969515,-1.02809663133776,21.9032012645009,-872,-14721,2.47938230999214,-6.40784883335712,3.8356687956572,-2.10534091978332,-12.3714859574671,35.8829256645711,-13.3065155923248,-2.9238429407803
"597","2019-11-26",-5.54642601801216,-7.04836180348405,-5.01343465744579,3.25562831952588,-954,-8406,-4.18353180315734,-7.36602427299875,-1.8277010250241,-23.1105970548638,-16.0954508573054,12.0542393461399,4.92001882059654,-7.1063441293763
"598","2019-11-19",-1.44668621155706,0.239890631969608,-0.945028881229604,24.9123078848097,-961,-13056,-2.97984720662736,-10.2122694774158,-0.505545210710068,-7.09268742655258,1.71135807355416,31.737525909354,-1.74792359923668,20.0462166632285
"599","2019-11-12",9.78568638435373,1.03118596012521,9.56312311238889,0.304999573395293,54,798,17.2439235251019,13.262272192414,0.807650102961155,-38.1765798711919,0.802556010516042,5.55251137337329,2.63150741822464,-1.95857582175236
"600","2019-11-05",5.88075393660716,-0.308659981697801,6.69358175467316,30.4862341926427,-2176,-21831,10.4875403302943,-3.90519405670009,5.09647781716502,-18.1941833987038,-15.7863925993576,38.3677637501401,22.8557822085348,-28.981109177843
"601","2019-10-29",-2.39766424351604,-0.131076048106848,-0.823070822052507,17.1236131772297,-3523,-15432,-4.02737979147947,-11.7825721772892,1.27228984619503,-10.1571196989475,-4.83417467828211,19.7041110453664,5.48002369962983,-11.9382780038507
"602","2019-10-22",1.23166978948408,-0.522864631264497,1.2211608547986,4.74659244399422,-98,-5225,2.49873408126575,-1.34127350099575,-1.01145055971088,-4.75050598613382,-3.6653401613739,4.87722093026868,6.86478247970275,12.1937059843603
"603","2019-10-15",-4.13001877228893,-6.24669380597602,-3.26079891029174,-1.3056600445033,-1589,-4418,-2.65117078797221,-4.75123016122545,-5.30147177142588,-10.7360281057819,-7.34097375537015,-1.02124029811215,-6.92790980961941,0.677968698537867
"604","2019-10-08",-8.3300160669582,-2.90605207634957,-8.61514457666157,-13.6128863115641,1532,10261,-12.2298535288712,-4.90409641011684,-3.08421461997366,-0.235779655353241,-3.59654457410556,-14.1171400928034,-1.18149122577229,-14.0311079609901
"605","2019-10-01",-3.320772936239,1.46756886537087,-3.39594472687423,-8.09907302066932,483,8114,-7.08541710118045,-0.182220958853385,-8.42952709536995,-1.30681990447226,4.95463970558117,-8.98617904840879,19.6333682944406,6.36878192572592
"606","2019-09-24",0.0805688098616031,-0.0364564349645491,0.65688808003852,1.73381153302259,-1190,-1449,0.176489584837825,-0.0567587525068802,-0.678838026968798,1.18872127840461,2.71946433101018,1.46264651451737,-2.96827269584874,8.19581038350314
"607","2019-09-17",-1.85716406074565,-2.06074177806208,-2.11671765585955,-3.89723148841945,722,1361,-1.69078540112277,-0.943656923114666,-2.39738820644533,-4.84209561165034,-2.29385078864617,-4.36650091220656,-0.972913074161319,6.34703227013365
"608","2019-09-10",1.81252566944927,2.1404729742672,1.53368247496939,14.6712393602511,387,-10669,1.5441995638211,-8.02283103642161,-0.762590264781515,-20.5852054204148,3.65131494752937,14.2891384096279,5.71584138399501,42.755827442487
"609","2019-09-03",0.987634609074384,-0.988589025616093,0.719042041056639,0.773553451843334,458,-1577,2.5807288826778,0.674617837724512,0.765174210725483,0.304298447058571,0.478247341296978,1.01218338493094,-6.95788856675748,-2.48125855109134
"610","2019-08-27",-3.18132853762414,0.725234467920899,-3.49462278331902,-6.02241519174029,913,6041,-6.38685824264673,-1.47983827850648,0.332770424839879,13.6470479831485,1.95869190576268,-6.75865642352154,-0.515622244039982,-5.22924248571819
"611","2019-08-20",2.0113419490702,-1.49747473234658,1.91581127975091,-0.385263864435537,25,-967,4.90078323067955,3.67269071969467,-0.918446401863271,-9.22664402745603,1.07288151440947,-0.362787365574491,-7.3748862741196,3.92064733116282
"612","2019-08-13",-0.234721350551936,-0.515830362473579,-0.000493134337276047,-9.03333010507339,-455,7052,-0.0110907780294767,6.26110015123373,-2.33770390905335,1.90756189035621,0.809928397059601,-10.0334512953197,1.14239357467945,-1.12773055904576
"613","2019-08-06",4.56674601079747,2.40637168726909,4.17667902883245,-5.39586244289367,418,6256,6.24845053711454,9.87244591453962,0.45922172413615,-5.42058721969827,4.64432019811554,-6.36798269950472,2.4947982759473,6.2623998338692
"614","2019-07-30",-0.3669728888962,-3.03147961108436,-0.0714429374035319,-9.97192197944496,-593,4504,1.62092620402987,4.99325809098359,-3.0356281085048,-40.8480564595909,2.6224412569066,-10.281944704227,-14.7059131181182,4.36721730661045
"615","2019-07-23",-1.24957185385099,0.82176253264663,-1.6266417755153,-15.2409421493784,896,10316,-2.78687318561595,4.23798890143008,-1.61271624179324,17.6548032640284,7.40677334748145,-15.9689071601328,-9.11277618500446,-19.4109768458569
"616","2019-07-16",-1.1899089925846,0.467390831550318,-1.29373297211544,-4.38898017018321,308,2910,-2.46078428751577,-0.110436234305311,0.738031129663597,6.69975266280556,1.1007175367773,-7.38074660992698,-1.96693711828591,17.7626327115396
"617","2019-07-09",1.15687959612174,-0.045136016413494,0.744295618015656,-3.45398678268136,765,1858,2.08232267645769,2.27101921218384,-3.73728442520456,9.23602655563656,4.7073144819505,-3.75882601020407,-3.62708453091525,-6.12418930855974
"618","2019-07-02",1.60623890107452,-2.7568447590923,1.39731413184663,9.47053847212871,326,-7711,4.80663974763438,-1.61887273499186,-2.03900092397191,-33.1386043119085,-4.44352307760578,13.0513215672924,0.232036611186004,-5.85383635980889
"619","2019-06-25",3.84865403334782,5.64124323834658,4.16499168916129,25.5074653241309,-950,-12365,2.56295581530885,-5.69885741580247,5.74047711565466,2.2297467805557,3.28861893663532,27.8120637909762,11.7989030095263,8.39305215125474
"620","2019-06-18",0.205012701625584,-0.041621904971656,0.934043573834842,7.6638898624461,-1618,-6137,0.384266810294065,-2.89334695444996,-0.303507117071256,37.9402575613944,-0.0420576722021337,6.32487962346993,0.609194532637325,12.249079512401
"621","2019-06-11",4.21456664969941,1.50864087975098,5.33622283208377,-0.506827478693417,-2991,1769,6.13223155687077,8.68198322106171,3.63597488626617,54.523251736903,1.90367853548192,-3.04009249993165,-5.03814391298452,-2.16603953376815
"622","2019-06-04",6.8083713701796,10.7778125528135,5.00985646005887,14.3699541996014,3582,-2445,3.96424448239809,-0.505139087415962,-1.02312272610074,31.6882013743843,5.64674209474578,13.8013517635267,47.1688730840187,6.99690076069981
"623","2019-05-28",4.53912034986441,2.8158162173062,6.1593336449306,24.1979956844141,-4581,-23132,5.79772836938037,-7.24375852837014,3.5594333729005,5.9068026132536,3.14141855475896,26.6838166776912,0.958139195626195,8.53925260200281
"624","2019-05-21",-0.608674757118344,1.24982399080196,-0.517864355157727,7.78683399038993,-155,-8497,-1.967622306754,-8.3408154702779,1.90423128195913,1.10498361865847,0.151089525661519,9.21583813326325,2.17600162802789,-7.99437026737042
"625","2019-05-14",-1.14326283073716,-3.71301477256356,-0.484063664241496,-0.47598515516043,-1541,-3194,0.724343550407269,-0.492313021561763,0.93363779466884,-6.94809196224266,-4.06342757499409,0.191188327471536,-11.4598423079633,-5.78399996893495
"626","2019-05-07",2.99107591903791,0.379048874060217,3.20011110805343,4.53392663562369,-1007,-5654,4.80709983707257,1.81936288775439,1.10748108996894,17.868021158742,-0.616099341485032,3.31352457797802,0.930059019635898,12.2083539529278
"627","2019-04-30",-4.90056986046916,1.73914020875294,-5.54011113203536,-4.56158957821504,2374,7849,-9.68146460934136,-6.57730707943056,2.61528529586048,1.53259704782265,3.5693795946683,-5.07442271911547,-3.70822106380935,-2.59472547626487
"628","2019-04-23",1.38201274673353,-0.837396015467995,1.49562627619346,2.83597872908885,-478,-4602,3.04136953931913,0.0403117999740132,2.72635076734531,3.26333206876868,-3.58174038132457,3.16982531358683,-2.63640111008687,-3.0887788448366
"629","2019-04-16",0.334903418526267,-0.476901637861715,1.64510026127989,2.53004393298362,-3427,-3916,0.926031783072467,0.661583567440793,1.8925790317736,7.33825459340238,-3.49438750420923,1.49211660776363,0.491980698180328,13.7939688763042
"630","2019-04-09",-1.31878809607855,-0.982532022439742,-1.63100792513866,-5.89771337715277,1027,6869,-1.56263259496452,2.94832771117903,-2.01102596955494,-2.37467157522495,2.19544172681623,-5.7009326996587,-5.26907116820201,-12.8333738362308
"631","2019-04-02",3.17501360446304,-0.794838261723996,3.25516558137533,3.05866813961853,-740,-4817,5.96633230495573,3.45653745822787,-0.852203496026149,-22.8865724393007,-3.36459389896824,4.35332478756312,4.6434281017774,8.6155769485444
"632","2019-03-26",-3.29135448796585,-1.44418492598675,-3.61867757423404,-2.66078963064214,1389,2072,-4.5667047323283,-4.60796111635258,-2.47846560325495,-10.9976181583525,0.416177204330381,-1.93960270710942,-2.97079979995178,-7.08094861681126
"633","2019-03-19",-2.4028717848136,-3.70127139447032,-2.24260718838103,-2.26642123797642,-25,-665,-1.50226581799497,-2.21777802746423,-2.36565372389475,-1.09048618533762,-4.50863060345998,-2.22886375978426,-4.96490384607728,-3.85287194920085
"634","2019-03-12",-1.30901414974254,-0.676928916289832,-1.57315213973312,1.6744272273618,853,-2785,-1.74497253144406,-5.07449741980057,0.558010631300654,1.31054552086312,-2.76336252544365,-0.0140057248628978,0.815334947412083,26.2253577655711
"635","2019-03-05",-2.30259015742256,-0.177392588595993,-3.02801084432804,-3.99582566095447,2070,4893,-3.80319023079139,-1.95968473653494,0.515202055507302,-9.31481628821675,-1.25341860104857,-3.16337708620562,0.413440130277287,-11.4453958437354
"636","2019-02-26",-1.04378782005874,0.668622389513196,-0.945089940604937,-0.518587892205957,-99,1273,-2.29340539639349,-1.41320672792595,1.3732788147756,-0.819982231377381,3.62472449268356,-1.46357395408234,-7.06524531971713,11.810016986886
"637","2019-02-19",-8.12244720719573,-3.07894803254172,-8.42867577269448,-10.0721752504692,1673,8960,-12.028910635477,-6.6474953167674,2.3019569261379,-13.4173172516055,-5.01646453972437,-9.85216464896617,-12.6722984450085,-10.7851268649469
"638","2019-02-12",4.58061898230611,-0.547138722615159,3.91334587085126,-11.1974605442844,979,11326,8.54944071653883,17.8385516272144,2.53985656708942,-41.2983132993114,-1.37960915266504,-10.0870315477264,-7.62134316428416,-9.84231281122838
"639","2019-02-05",-2.9164876255761,-1.01812017038565,-3.48090778052015,-3.1424615763429,1526,2163,-4.34395807987258,-3.75143620388823,-6.12080183676049,51.5986925546217,3.01824905017334,-5.20062984924881,3.96323090386836,-9.19405076959841
"640","2019-01-29",2.01812327387216,2.11375299921155,2.40933894300603,7.86301830825806,-1048,-5982,1.94494781568348,-2.18875523758442,4.30100751154523,-26.5283579438931,-4.46988979041638,8.98809207590769,11.2874271337997,15.688561554377
"641","2019-01-22",-3.35624090231033,-2.48949120069248,-3.22645431668462,-1.650525244618,44,-557,-4.02515135921391,-4.64465944031343,-1.64802043570624,4.28637044317828,-0.794332086923788,-2.1060975338802,-8.49756868730633,0.595277547832396
"642","2019-01-15",0.587057398173663,-3.24463803865633,1.01564941255674,3.01535191233508,-989,-6026,3.46865393455289,-0.846677190788903,2.26853731198862,5.35213385453339,-6.25241681965978,3.29726367198404,-12.7667459129675,-1.56541535829611
"643","2019-01-08",-2.85103807148506,-6.04647605441357,-3.09263345343123,-6.84058969200212,813,1899,-0.589814266602673,0.340423579398497,-7.67995582125955,-0.803217169726445,-2.57984306740937,-7.16119968533508,-9.44963789256494,-6.47779888362336
"644","2020-12-29",1.59034768684467,26.9100869684102,-0.202878285775121,-72.6398745748328,3654,76494,-20.5249530777623,37.3263027178385,14.7327508752422,186.21850057165,25.683428728291,-158.147549935624,61.3765518346806,-129.869012126943
"645","2020-12-21",-0.0895415094479546,-2.65210477751658,0.108126575524281,-2.25207648041881,-411,-1744,2.67151498650371,0.792133011276874,0.708173227425135,-0.689558830575976,-4.56219912281046,-2.73449032238222,-6.35276388436239,-21.7642162095323
"646","2020-12-15",-0.391890968409392,-1.45519799303173,-0.39037505586812,0.922155098377964,23,-1945,0.711668520860442,-0.7681854011647,-0.0415187113311788,-0.324874848058876,-4.10582020944723,2.51177308109991,0.233451786391115,4.80774057643458
"647","2020-12-08",0.339009153134917,-1.59490206682324,0.777815668251591,-0.636525880868888,-950,-1331,2.28634274801696,1.18466646963284,1.31580845775119,-8.13934399274316,-5.90541277399215,12.0232652737014,-0.633530384050474,-29.5037239294738
"648","2020-12-01",2.14890108118553,3.01280535957336,2.03073303329404,3.19030041117294,90,1580,1.28833111556741,1.69771925174764,2.94379566616279,1.72260505290165,4.43036272552302,4.69243337578948,0.725788032197627,8.26790477553976
"649","2020-11-24",-1.83056418237086,-2.10027388381206,-1.84110854605493,-0.728359452395999,159,-1821,-1.5602995438277,-2.16539205265036,-1.90518200803798,-1.29209286200638,3.29279157597551,-0.957217184175718,-12.8468931088506,12.6156727933256
"650","2020-11-17",2.36744549624923,-1.06839462398529,2.2446569907796,14.1894212426225,90,-8429,5.68704157904882,-1.55054247489517,2.67508263646388,3.65419742730335,-6.61772650391583,21.3171127082997,0.209493433473185,64.4713170576661
"651","2020-11-10",4.3514936649574,-1.36175531597686,4.508025039339,13.912005735869,-679,-9653,9.40846324013016,1.06168438815111,-2.82462975030313,-0.335665705801169,2.82375014378893,29.5500001440788,-5.85718508012754,-21.2829823910655
"652","2020-11-03",-1.79822356488195,-2.35841120943405,-2.09650351421669,-2.7710442519858,806,-586,-1.33080125281548,-1.83421054969255,-4.56906176539214,8.22430690953162,0.288280496797988,-11.2197854483755,-2.02920901292654,-13.7262964814948
"653","2020-10-27",-1.97658176444619,2.26629698128598,-2.22093391454852,-7.5359950635324,672,6740,-5.64081654725594,-0.23736659280349,-1.87723641793021,0.14951064136568,6.21604605168926,-15.9240321294243,4.37804885375392,2.38333492674769
"654","2020-10-20",-0.649664850447529,1.5693105266493,-0.775199469996579,-8.52084112390923,313,6278,-2.68613923710763,1.87106629403022,-2.63398079813992,-4.17895019896264,11.3760563496205,-13.1724842990504,-11.5539660680978,-11.731211499781
"655","2020-10-13",-1.45533313654003,1.27086932032192,-1.61293065644763,-7.84461205312041,424,5283,-4.08042758185108,0.327232240625897,0.927486141624456,2.60312181330207,5.64578721493909,-22.6104355039094,-10.828858768155,0.475562322956868
"656","2020-10-06",-0.143892933620471,0.571843442554432,-0.342083929386483,-4.8060570627074,428,2881,-0.856846920048859,0.95411333428963,0.284903777171586,-6.33062814568621,3.05941289425249,-5.82270095603921,-7.01860977754762,23.3526989300326
"657","2020-09-29",-1.12433047561833,2.69061678291838,-1.16330961693052,-9.04287659469976,141,6842,-5.10377346848578,0.951698878440155,-2.07296423996013,-0.626157226687596,7.42265187723188,-20.0651716348665,0.633227368622258,-32.5679271743516
"658","2020-09-22",-0.595052507268434,4.19040385736906,-1.02905647914326,-15.3946913280318,931,10609,-6.05799055824541,2.32980504526008,-0.770428966940173,-12.0790998361375,10.1066101588268,-21.5604194140726,-4.01124331514406,-17.2428458735193
"659","2020-09-15",-1.13446209270709,4.60179108520897,-0.937779904291247,2.89781331772865,-355,4139,-8.49305104408202,-1.77730918424395,-0.0809427493306814,2.68760911167458,11.3553791539921,-6.05922473081186,-12.5421778888425,56.8601978509258
"660","2020-09-08",3.46866350984936,-2.84599275264146,2.87174670088017,-2.29077308989627,1101,-2401,11.5178805864758,3.99271445772236,-0.00238166120887229,-2.36789530266908,-5.50143626179675,0.210748233956437,0.964551552401893,-12.8487734987919
"661","2020-09-01",-0.570708021786537,-3.42068855109865,0.0644256663813181,3.12655449755788,-1317,-4952,2.7086266728519,-0.591954280301898,-2.54967560571515,-5.48927614960117,-6.22427724215093,18.9768965636173,7.30789628971191,5.88278633094896
"662","2020-08-25",-4.17824127982271,-7.25131892549253,-4.34272333784165,-3.73085203124148,530,-6226,-0.856818555381267,-4.47683634914622,-0.332827873193331,-16.8346555384165,-10.8268381503921,12.9624619084105,-15.6259643702079,9.23487895843511
"663","2020-08-18",-0.250437130809011,-4.0085789735663,-0.0563985113869236,3.40002824369758,-381,-5238,3.53794430044694,-0.833128609021117,0.847017940057526,-4.29969215854555,-10.2663330994345,14.6022880518553,5.2770035980064,-12.6279101272114
"664","2020-08-11",1.20092380092256,-5.96108614434492,0.986330951701042,5.03013386948989,382,-7573,7.69462513543875,0.0346752242915471,-8.45638221627194,-0.489978708563221,-4.69901827004442,10.523981871907,-2.00830404400456,4.34759330383612
"665","2020-08-04",2.74195359016645,2.22055033510475,2.11248658998997,15.4705129298353,1197,-4580,3.18136908411848,-1.3964739926454,3.79940345241057,1.38024973281112,-1.8637860970907,29.2301256696902,12.2084429615374,-7.50298216396699
"666","2020-07-28",-1.49940498598529,-4.07588294802146,-0.690358462780694,23.5962451542822,-1622,-16064,0.61149166407386,-8.86685372056668,2.01426072151776,-19.7531608226903,-16.9779998762605,47.8837209859604,15.7878857812335,-15.6304972529831
"667","2020-07-21",4.33210197321721,1.20042560569313,4.94244174058256,19.8415119019757,-1532,-11781,6.76962425400784,-1.61637386806888,4.9232172032962,-22.8625044029727,-3.01950499760117,30.9430548422688,0.886331069645507,33.1850880751795
"668","2020-07-14",-0.716896626609476,-0.174855019394649,-0.579171782486654,1.5240981264574,-253,-1257,-1.12916162211683,-1.6255243363851,1.31701967379811,-7.90877318966654,-0.277496926155862,4.07180492347123,-4.44644959092599,-14.7449240004513
"669","2020-07-07",0.23573179412022,0.231974026198145,0.00924881153441248,-0.468080966753526,475,550,0.238603443565388,0.249616839328581,0.53085259656438,-0.622370670835615,4.24196986092866,-0.817519342022344,-11.7407868084761,8.78047130090254
"670","2020-06-30",-0.143277752440163,-1.80839960548909,-0.1170605447669,2.23492103012486,-48,-3265,1.11071919265395,-1.31837471584486,-3.1030438503052,-2.16239691045139,-2.98210161749299,2.61340960765182,5.89134256705623,11.5224474112419
"671","2020-06-23",-0.740597150941724,-0.675412918641527,-0.524053530311264,0.100102816648651,-420,-676,-0.789003097476382,-0.850106700731246,-1.61039543554384,-22.8458334654601,0.44491417543604,3.75011450306673,-0.732375692710363,-2.03469450215055
"672","2020-06-16",1.01602241442453,-2.47204751872427,0.929248145851247,-2.34056002570426,122,-458,3.53116584530397,2.60364431901028,-2.17751834720268,32.3009157913088,-1.24271442373587,-8.47956898938573,-6.91157620977041,5.37065359642916
"673","2020-06-09",2.43693035719286,-4.34766498837913,2.13403957431293,-13.6600853918559,515,5538,6.92463738986007,9.17852291892292,-3.5764424141961,0.00853497205319798,-1.43941659336306,-17.8530667702827,-16.2016290633209,6.38761350277335
"674","2020-06-02",-3.08459823699874,-2.37325317590162,-3.51620880423607,-12.6734123753117,1103,5556,-3.53187155032231,-0.0965576944089719,-3.77632374332464,2.69444607115794,-1.25895123982325,-17.6152490452388,-0.860922639755479,-1.25828406401833
"675","2020-05-26",-7.20537847722831,-5.67200268068611,-7.44169334545504,-31.9057266774733,800,10699,-8.1874005532228,-0.109292044879439,-5.45783380715896,-5.24439191549266,-0.456892742826298,-43.566461449258,-26.4563062481999,-9.60247207421938
"676","2020-05-19",-2.87425834452897,-0.0940881361554347,-2.85719856554731,-9.47726099785253,79,3577,-4.71950930190292,-1.23639742581414,-2.31004928195571,2.89074876429325,3.11203228674728,-14.0508318181302,-4.38045552477444,-22.2429010376341
"677","2020-05-12",-0.453174181962801,0.152848298457187,-0.815889303036776,-5.17708736292448,713,1969,-0.866910524528031,0.181582244607803,0.928705195117452,-6.9375695456408,-1.89140564364276,-8.38699252628281,5.85853654380557,29.3135923134244
"678","2020-05-05",0.473796391097459,-1.55235637225921,0.162876688266067,-1.92926440331149,582,-514,1.84076056810518,0.62279707654973,2.96496646305187,2.01261249339844,-4.39885384829086,-3.19665253746599,-10.1992317854167,-8.0403523120351
"679","2020-04-28",-5.1405723291694,-4.7765167616161,-5.41106901947845,-22.2894964237994,621,3313,-5.38278516027422,-2.09579194280973,-2.2876398773688,-6.98420525252654,-6.44055118011426,-32.7318178899468,-10.0537153763405,-16.8630077372068
"680","2020-04-21",-2.248753022395,1.74118834669752,-2.31608648443444,-27.5306785861634,163,7847,-5.00280300167493,1.56047136652102,2.69775665179033,-24.9673267612215,0.339902932083191,-52.1629084777819,3.12212978980142,53.2962384414496
"681","2020-04-14",3.54940453184618,-3.52314143582326,3.87858412786262,4.11184750673357,-671,-3405,8.30896467952549,3.84761553645809,-1.08051661488915,27.8942728633316,-8.29944097670481,-24.1246099258369,4.35559884567684,2.74464007869923
"682","2020-04-07",5.64289489383274,1.11078621811576,5.50601643842459,12.1932227907475,124,-2018,8.41437943837438,4.58238354242848,3.38959227723894,18.0893783256975,-3.35251091508297,13.2979688765152,6.91668198247335,-7.3620286213794
"683","2020-03-31",0.770738651558212,3.37802066121764,0.55255543337438,7.85032505238785,410,457,-0.798883828482388,-0.539398794355428,0.645425969371871,5.62391116679315,7.79707063225015,13.2806819084839,0.054097918549445,3.83721596839059
"684","2020-03-24",2.38442932696934,-1.03265521298663,2.66722750832145,24.2716343830928,-615,-8025,4.4284255928515,-1.16753619170247,2.31922332553598,4.97579461900699,-4.05888918162685,54.6205392296617,-6.33493960852825,3.13380531220453
"685","2020-03-17",-1.02104401503578,4.41550096345047,-0.932328574114827,13.2711712847156,-151,-1484,-4.32696859525894,-4.0510496576843,6.04412766998159,-24.7480468685804,-0.222729052144466,51.4098308917365,13.5204581518447,-86.7663819684516
"686","2020-03-10",4.22793702041488,10.7521169478312,4.58857219402162,9.97605947896982,-868,4636,-0.148894341658057,3.25542615972854,4.33517970163653,7.71829935564039,11.8419910744253,9.95012309900112,35.094571559247,23.8993943892866
"687","2020-03-03",4.7813532560582,8.4270551761799,4.87103359596972,18.4434977798983,-371,-1134,2.11597119911211,1.08045776574155,3.85080559469451,4.04907041412095,12.4447150482967,23.6948690055486,13.3952104963136,22.6626917197775
"688","2020-02-25",1.02778297399446,0.736112491910568,1.85888114869215,24.9427348128757,-1889,-13808,1.2472928146094,-6.37486204051001,1.55478878697792,-4.48060635351286,-0.180613300553922,35.3274373714315,0.502377684488842,-5.53084337481513
"689","2020-02-18",2.6563342362957,1.03575916489405,2.80632800990919,3.28890765041798,-501,-1224,3.85583085819743,2.60471981105219,-2.16601796997526,-1.19641669745238,0.996244679835812,3.71545476206609,11.3637018000418,14.5882271687418
"690","2020-02-11",3.90688233388889,-0.915740719085356,4.44099267348363,-2.82235209031274,-1531,1029,7.28520128944741,7.33556143774248,-1.75551202599529,-2.5229327591811,3.93626197641446,-2.55448568654035,-11.3714116030602,-8.94763437738657
"691","2020-02-04",-4.09958479826784,1.15316478075655,-4.95038388178415,-26.4487660481688,2268,16411,-7.79298212521482,2.11970679643709,-0.068048763082551,6.19185620444149,4.70818123887202,-38.397785771784,-5.62155050781037,13.5221006470324
"692","2020-01-28",-4.85096184017983,3.49942093582758,-4.55577368847333,-23.8835788225543,-379,14120,-11.4684951045708,0.32495896457263,1.04378012701378,-0.781953972152039,9.73858805249375,-36.0610426718786,-9.6959038629107,-0.384000471860269
"693","2020-01-21",-3.83145970148586,2.76249520891003,-3.61931076272892,-15.9612299736185,-222,8622,-9.82862579870361,-1.05844341100418,-2.35509615648759,0.895479770916374,10.7102610572131,-29.7915171059346,-11.3299929430019,9.94114668399551
"694","2020-01-14",2.05613724647975,5.0388467980099,1.94323323934125,-0.0941924539073824,114,5229,-0.920176206482104,2.3306720750746,5.97078602019057,0.839323787709745,4.19847839136143,-3.69842705118089,5.16806992077861,14.1842190233477
"695","2020-01-07",1.12908307284023,3.84534355920145,0.183801769244063,-6.0078123943283,1974,6126,-1.74243155601506,1.30540469802476,-0.473854710607924,-4.63860804860925,8.7976460605093,-9.1248671465145,-2.92883618951656,2.83108056033203
"696","2021-03-09",-3.47872065373096,13.9716447504698,-2.4595338343687,51.024378645756,-1988,-4807,-26.7051884590181,-15.6396646347517,22.4461818501428,101.733180504243,-16.5241523317249,3.20764827290247,85.481937829309,-5.30474997698036
"697","2021-03-02",-1.21745614009132,3.70012776420445,-0.97819606888212,-15.4016138963396,-423,12367,-9.80605867895523,3.48858725062957,-0.183615108021939,-15.9970861297198,9.43501285278536,-19.1141177358713,0.941634389828572,3.32644609203587
"698","2021-02-23",0.370358857915853,-0.45394875129432,0.0524319539067619,-0.153421324969472,638,-524,1.89293458495143,0.110315087067292,1.28006044493336,1.04106538156792,-3.65983662132923,5.97500044057746,2.22682511393533,-35.7674444271816
